t,frame,class,conf,area,source,fhi
12.73,382,Lush Green,0.38,2080,hsv-fallback,64.7
12.8,384,Inconsistent Growth,0.444,7504,hsv-fallback,66.9
12.8,384,Lush Green,0.44,68579,hsv-fallback,66.9
12.8,384,Lush Green,0.44,32907,hsv-fallback,66.9
12.8,384,Inconsistent Growth,0.44,57256,hsv-fallback,66.9
12.8,384,Inconsistent Growth,0.44,29715,hsv-fallback,66.9
12.8,384,Drought / Severe Stress,0.44,51492,hsv-fallback,66.9
12.8,384,Lush Green,0.436,2773,hsv-fallback,66.9
12.8,384,Lush Green,0.38,9102,hsv-fallback,66.9
12.8,384,Lush Green,0.38,1959,hsv-fallback,66.9
12.8,384,Lush Green,0.38,2161,hsv-fallback,66.9
12.8,384,Lush Green,0.38,3334,hsv-fallback,66.9
12.8,384,Inconsistent Growth,0.38,5411,hsv-fallback,66.9
12.8,384,Inconsistent Growth,0.38,3095,hsv-fallback,66.9
12.87,386,Lush Green,0.44,75611,hsv-fallback,70.5
12.87,386,Lush Green,0.44,33261,hsv-fallback,70.5
12.87,386,Inconsistent Growth,0.44,30592,hsv-fallback,70.5
12.87,386,Drought / Severe Stress,0.44,49249,hsv-fallback,70.5
12.87,386,Lush Green,0.417,3787,hsv-fallback,70.5
12.87,386,Lush Green,0.38,1891,hsv-fallback,70.5
12.87,386,Lush Green,0.38,3518,hsv-fallback,70.5
12.87,386,Lush Green,0.38,2139,hsv-fallback,70.5
12.87,386,Inconsistent Growth,0.38,3215,hsv-fallback,70.5
12.87,386,Inconsistent Growth,0.38,1939,hsv-fallback,70.5
12.93,388,Inconsistent Growth,0.44,91095,hsv-fallback,70.2
12.93,388,Lush Green,0.44,50338,hsv-fallback,70.2
12.93,388,Lush Green,0.44,34545,hsv-fallback,70.2
12.93,388,Drought / Severe Stress,0.44,44051,hsv-fallback,70.2
12.93,388,Inconsistent Growth,0.43,4187,hsv-fallback,70.2
12.93,388,Drought / Severe Stress,0.415,2723,hsv-fallback,70.2
12.93,388,Lush Green,0.414,4165,hsv-fallback,70.2
12.93,388,Inconsistent Growth,0.38,5602,hsv-fallback,70.2
12.93,388,Lush Green,0.38,22242,hsv-fallback,70.2
12.93,388,Inconsistent Growth,0.38,1846,hsv-fallback,70.2
12.93,388,Lush Green,0.38,2132,hsv-fallback,70.2
12.93,388,Lush Green,0.38,4354,hsv-fallback,70.2
12.93,388,Lush Green,0.38,1861,hsv-fallback,70.2
13.0,390,Inconsistent Growth,0.44,92648,hsv-fallback,69.9
13.0,390,Lush Green,0.44,46614,hsv-fallback,69.9
13.0,390,Lush Green,0.44,36209,hsv-fallback,69.9
13.0,390,Lush Green,0.44,24465,hsv-fallback,69.9
13.0,390,Drought / Severe Stress,0.44,42560,hsv-fallback,69.9
13.0,390,Drought / Severe Stress,0.417,2365,hsv-fallback,69.9
13.0,390,Lush Green,0.384,4468,hsv-fallback,69.9
13.0,390,Inconsistent Growth,0.383,5548,hsv-fallback,69.9
13.0,390,Lush Green,0.38,1887,hsv-fallback,69.9
13.0,390,Lush Green,0.38,3044,hsv-fallback,69.9
13.0,390,Drought / Severe Stress,0.38,2194,hsv-fallback,69.9
13.07,392,Inconsistent Growth,0.44,91608,hsv-fallback,70.6
13.07,392,Lush Green,0.44,46940,hsv-fallback,70.6
13.07,392,Lush Green,0.44,41007,hsv-fallback,70.6
13.07,392,Lush Green,0.44,33368,hsv-fallback,70.6
13.07,392,Drought / Severe Stress,0.44,41135,hsv-fallback,70.6
13.07,392,Inconsistent Growth,0.38,5036,hsv-fallback,70.6
13.07,392,Lush Green,0.38,2088,hsv-fallback,70.6
13.07,392,Lush Green,0.38,2007,hsv-fallback,70.6
13.07,392,Drought / Severe Stress,0.38,3013,hsv-fallback,70.6
13.13,394,Inconsistent Growth,0.44,90767,hsv-fallback,70.4
13.13,394,Lush Green,0.44,47143,hsv-fallback,70.4
13.13,394,Lush Green,0.44,26313,hsv-fallback,70.4
13.13,394,Lush Green,0.44,40751,hsv-fallback,70.4
13.13,394,Drought / Severe Stress,0.44,41944,hsv-fallback,70.4
13.13,394,Inconsistent Growth,0.38,2149,hsv-fallback,70.4
13.13,394,Lush Green,0.38,2072,hsv-fallback,70.4
13.13,394,Inconsistent Growth,0.38,4915,hsv-fallback,70.4
13.13,394,Lush Green,0.38,1939,hsv-fallback,70.4
13.13,394,Drought / Severe Stress,0.38,3237,hsv-fallback,70.4
13.2,396,Inconsistent Growth,0.469,9268,hsv-fallback,73.8
13.2,396,Lush Green,0.442,29388,hsv-fallback,73.8
13.2,396,Lush Green,0.44,87982,hsv-fallback,73.8
13.2,396,Drought / Severe Stress,0.44,40819,hsv-fallback,73.8
13.2,396,Inconsistent Growth,0.404,2450,hsv-fallback,73.8
13.2,396,Inconsistent Growth,0.38,4546,hsv-fallback,73.8
13.2,396,Lush Green,0.38,2076,hsv-fallback,73.8
13.2,396,Inconsistent Growth,0.38,2488,hsv-fallback,73.8
13.2,396,Drought / Severe Stress,0.38,3115,hsv-fallback,73.8
13.27,398,Inconsistent Growth,0.44,95444,hsv-fallback,72.5
13.27,398,Lush Green,0.44,43300,hsv-fallback,72.5
13.27,398,Lush Green,0.44,40705,hsv-fallback,72.5
13.27,398,Lush Green,0.44,24629,hsv-fallback,72.5
13.27,398,Drought / Severe Stress,0.44,39315,hsv-fallback,72.5
13.27,398,Lush Green,0.39,3766,hsv-fallback,72.5
13.27,398,Lush Green,0.38,10192,hsv-fallback,72.5
13.27,398,Inconsistent Growth,0.38,4759,hsv-fallback,72.5
13.27,398,Lush Green,0.38,2061,hsv-fallback,72.5
13.27,398,Drought / Severe Stress,0.38,3529,hsv-fallback,72.5
13.33,400,Inconsistent Growth,0.44,90520,hsv-fallback,66.7
13.33,400,Lush Green,0.44,38730,hsv-fallback,66.7
13.33,400,Drought / Severe Stress,0.44,40996,hsv-fallback,66.7
13.33,400,Lush Green,0.386,3656,hsv-fallback,66.7
13.33,400,Inconsistent Growth,0.38,3825,hsv-fallback,66.7
13.33,400,Lush Green,0.38,9636,hsv-fallback,66.7
13.33,400,Inconsistent Growth,0.38,5412,hsv-fallback,66.7
13.33,400,Lush Green,0.38,2746,hsv-fallback,66.7
13.33,400,Lush Green,0.38,2009,hsv-fallback,66.7
13.33,400,Drought / Severe Stress,0.38,4257,hsv-fallback,66.7
13.4,402,Lush Green,0.44,84361,hsv-fallback,69.0
13.4,402,Lush Green,0.44,26614,hsv-fallback,69.0
13.4,402,Inconsistent Growth,0.44,47350,hsv-fallback,69.0
13.4,402,Inconsistent Growth,0.44,49251,hsv-fallback,69.0
13.4,402,Drought / Severe Stress,0.44,38721,hsv-fallback,69.0
13.4,402,Drought / Severe Stress,0.386,4096,hsv-fallback,69.0
13.4,402,Lush Green,0.38,3717,hsv-fallback,69.0
13.4,402,Lush Green,0.38,9380,hsv-fallback,69.0
13.4,402,Inconsistent Growth,0.38,3541,hsv-fallback,69.0
13.4,402,Lush Green,0.38,2029,hsv-fallback,69.0
13.47,404,Inconsistent Growth,0.466,26477,hsv-fallback,73.6
13.47,404,Lush Green,0.44,78496,hsv-fallback,73.6
13.47,404,Lush Green,0.44,45462,hsv-fallback,73.6
13.47,404,Drought / Severe Stress,0.44,36301,hsv-fallback,73.6
13.47,404,Drought / Severe Stress,0.382,3788,hsv-fallback,73.6
13.47,404,Lush Green,0.38,2027,hsv-fallback,73.6
13.47,404,Lush Green,0.38,3226,hsv-fallback,73.6
13.47,404,Inconsistent Growth,0.38,3522,hsv-fallback,73.6
13.53,406,Inconsistent Growth,0.44,92579,hsv-fallback,68.6
13.53,406,Lush Green,0.44,47064,hsv-fallback,68.6
13.53,406,Drought / Severe Stress,0.44,35248,hsv-fallback,68.6
13.53,406,Inconsistent Growth,0.421,4354,hsv-fallback,68.6
13.53,406,Drought / Severe Stress,0.382,4278,hsv-fallback,68.6
13.53,406,Inconsistent Growth,0.38,3853,hsv-fallback,68.6
13.53,406,Lush Green,0.38,12053,hsv-fallback,68.6
13.53,406,Lush Green,0.38,2023,hsv-fallback,68.6
13.53,406,Lush Green,0.38,4237,hsv-fallback,68.6
13.6,408,Inconsistent Growth,0.44,93797,hsv-fallback,65.3
13.6,408,Lush Green,0.44,50673,hsv-fallback,65.3
13.6,408,Drought / Severe Stress,0.44,34661,hsv-fallback,65.3
13.6,408,Drought / Severe Stress,0.41,4458,hsv-fallback,65.3
13.6,408,Inconsistent Growth,0.38,3794,hsv-fallback,65.3
13.6,408,Lush Green,0.38,2144,hsv-fallback,65.3
13.6,408,Lush Green,0.38,3197,hsv-fallback,65.3
13.67,410,Inconsistent Growth,0.44,90782,hsv-fallback,63.8
13.67,410,Lush Green,0.44,51069,hsv-fallback,63.8
13.67,410,Drought / Severe Stress,0.44,32052,hsv-fallback,63.8
13.67,410,Drought / Severe Stress,0.404,5580,hsv-fallback,63.8
13.67,410,Inconsistent Growth,0.38,3645,hsv-fallback,63.8
13.67,410,Lush Green,0.38,2159,hsv-fallback,63.8
13.67,410,Lush Green,0.38,2570,hsv-fallback,63.8
13.73,412,Inconsistent Growth,0.44,90684,hsv-fallback,63.3
13.73,412,Lush Green,0.44,51061,hsv-fallback,63.3
13.73,412,Drought / Severe Stress,0.44,30911,hsv-fallback,63.3
13.73,412,Drought / Severe Stress,0.41,4927,hsv-fallback,63.3
13.73,412,Inconsistent Growth,0.38,3778,hsv-fallback,63.3
13.73,412,Lush Green,0.38,2189,hsv-fallback,63.3
13.73,412,Lush Green,0.38,2617,hsv-fallback,63.3
13.8,414,Lush Green,0.44,116304,hsv-fallback,70.1
13.8,414,Inconsistent Growth,0.44,38413,hsv-fallback,70.1
13.8,414,Drought / Severe Stress,0.44,29822,hsv-fallback,70.1
13.8,414,Drought / Severe Stress,0.406,4970,hsv-fallback,70.1
13.8,414,Lush Green,0.38,2171,hsv-fallback,70.1
13.8,414,Lush Green,0.38,1968,hsv-fallback,70.1
13.8,414,Lush Green,0.38,2675,hsv-fallback,70.1
13.8,414,Inconsistent Growth,0.38,3495,hsv-fallback,70.1
13.8,414,Inconsistent Growth,0.38,4592,hsv-fallback,70.1
13.87,416,Inconsistent Growth,0.467,5480,hsv-fallback,76.5
13.87,416,Lush Green,0.44,116394,hsv-fallback,76.5
13.87,416,Drought / Severe Stress,0.44,27304,hsv-fallback,76.5
13.87,416,Drought / Severe Stress,0.415,5141,hsv-fallback,76.5
13.87,416,Lush Green,0.38,2130,hsv-fallback,76.5
13.87,416,Lush Green,0.38,3010,hsv-fallback,76.5
13.87,416,Lush Green,0.38,2370,hsv-fallback,76.5
13.87,416,Inconsistent Growth,0.38,2874,hsv-fallback,76.5
13.93,418,Lush Green,0.44,121602,hsv-fallback,79.9
13.93,418,Drought / Severe Stress,0.44,27192,hsv-fallback,79.9
13.93,418,Drought / Severe Stress,0.405,5033,hsv-fallback,79.9
13.93,418,Inconsistent Growth,0.395,5187,hsv-fallback,79.9
13.93,418,Lush Green,0.38,2157,hsv-fallback,79.9
13.93,418,Lush Green,0.38,1832,hsv-fallback,79.9
13.93,418,Lush Green,0.38,2317,hsv-fallback,79.9
13.93,418,Inconsistent Growth,0.38,2678,hsv-fallback,79.9
13.93,418,Inconsistent Growth,0.38,2951,hsv-fallback,79.9
13.93,418,Bare Soil / Gap,0.38,2574,hsv-fallback,79.9
14.0,420,Lush Green,0.44,124606,hsv-fallback,81.5
14.0,420,Drought / Severe Stress,0.44,24189,hsv-fallback,81.5
14.0,420,Inconsistent Growth,0.43,4242,hsv-fallback,81.5
14.0,420,Drought / Severe Stress,0.418,1833,hsv-fallback,81.5
14.0,420,Drought / Severe Stress,0.407,5016,hsv-fallback,81.5
14.0,420,Lush Green,0.399,2355,hsv-fallback,81.5
14.0,420,Bare Soil / Gap,0.387,3055,hsv-fallback,81.5
14.0,420,Inconsistent Growth,0.38,2483,hsv-fallback,81.5
14.0,420,Inconsistent Growth,0.38,3607,hsv-fallback,81.5
14.0,420,Inconsistent Growth,0.38,4653,hsv-fallback,81.5
14.0,420,Lush Green,0.38,2482,hsv-fallback,81.5
14.07,422,Lush Green,0.44,105976,hsv-fallback,78.4
14.07,422,Lush Green,0.44,18508,hsv-fallback,78.4
14.07,422,Inconsistent Growth,0.44,31827,hsv-fallback,78.4
14.07,422,Inconsistent Growth,0.44,41871,hsv-fallback,78.4
14.07,422,Drought / Severe Stress,0.426,2035,hsv-fallback,78.4
14.07,422,Drought / Severe Stress,0.408,5021,hsv-fallback,78.4
14.07,422,Drought / Severe Stress,0.395,22698,hsv-fallback,78.4
14.07,422,Lush Green,0.38,2534,hsv-fallback,78.4
14.07,422,Inconsistent Growth,0.38,4315,hsv-fallback,78.4
14.07,422,Inconsistent Growth,0.38,4520,hsv-fallback,78.4
14.07,422,Lush Green,0.38,2930,hsv-fallback,78.4
14.07,422,Inconsistent Growth,0.38,2295,hsv-fallback,78.4
14.07,422,Inconsistent Growth,0.38,3630,hsv-fallback,78.4
14.07,422,Bare Soil / Gap,0.38,3809,hsv-fallback,78.4
14.13,424,Lush Green,0.44,128907,hsv-fallback,77.0
14.13,424,Inconsistent Growth,0.44,41702,hsv-fallback,77.0
14.13,424,Inconsistent Growth,0.44,34186,hsv-fallback,77.0
14.13,424,Drought / Severe Stress,0.416,5226,hsv-fallback,77.0
14.13,424,Drought / Severe Stress,0.412,2556,hsv-fallback,77.0
14.13,424,Bare Soil / Gap,0.407,4390,hsv-fallback,77.0
14.13,424,Drought / Severe Stress,0.394,21500,hsv-fallback,77.0
14.13,424,Lush Green,0.38,3304,hsv-fallback,77.0
14.13,424,Inconsistent Growth,0.38,1856,hsv-fallback,77.0
14.13,424,Inconsistent Growth,0.38,2602,hsv-fallback,77.0
14.13,424,Inconsistent Growth,0.38,4231,hsv-fallback,77.0
14.13,424,Inconsistent Growth,0.38,5247,hsv-fallback,77.0
14.2,426,Lush Green,0.44,110809,hsv-fallback,76.5
14.2,426,Lush Green,0.44,17020,hsv-fallback,76.5
14.2,426,Inconsistent Growth,0.44,42164,hsv-fallback,76.5
14.2,426,Inconsistent Growth,0.44,32749,hsv-fallback,76.5
14.2,426,Bare Soil / Gap,0.435,2102,hsv-fallback,76.5
14.2,426,Drought / Severe Stress,0.421,4019,hsv-fallback,76.5
14.2,426,Drought / Severe Stress,0.415,5322,hsv-fallback,76.5
14.2,426,Bare Soil / Gap,0.411,5103,hsv-fallback,76.5
14.2,426,Drought / Severe Stress,0.395,19953,hsv-fallback,76.5
14.2,426,Inconsistent Growth,0.38,4031,hsv-fallback,76.5
14.2,426,Inconsistent Growth,0.38,5009,hsv-fallback,76.5
14.2,426,Lush Green,0.38,4069,hsv-fallback,76.5
14.2,426,Inconsistent Growth,0.38,2321,hsv-fallback,76.5
14.2,426,Inconsistent Growth,0.38,1984,hsv-fallback,76.5
14.27,428,Lush Green,0.44,109983,hsv-fallback,76.7
14.27,428,Lush Green,0.44,17229,hsv-fallback,76.7
14.27,428,Inconsistent Growth,0.44,23941,hsv-fallback,76.7
14.27,428,Inconsistent Growth,0.44,36981,hsv-fallback,76.7
14.27,428,Bare Soil / Gap,0.439,2393,hsv-fallback,76.7
14.27,428,Drought / Severe Stress,0.434,5305,hsv-fallback,76.7
14.27,428,Bare Soil / Gap,0.399,5414,hsv-fallback,76.7
14.27,428,Drought / Severe Stress,0.385,18704,hsv-fallback,76.7
14.27,428,Drought / Severe Stress,0.382,7669,hsv-fallback,76.7
14.27,428,Inconsistent Growth,0.38,5003,hsv-fallback,76.7
14.27,428,Lush Green,0.38,4683,hsv-fallback,76.7
14.27,428,Lush Green,0.38,1876,hsv-fallback,76.7
14.27,428,Inconsistent Growth,0.38,3536,hsv-fallback,76.7
14.27,428,Inconsistent Growth,0.38,2090,hsv-fallback,76.7
14.27,428,Inconsistent Growth,0.38,3375,hsv-fallback,76.7
14.33,430,Drought / Severe Stress,0.442,2348,hsv-fallback,76.5
14.33,430,Lush Green,0.44,108257,hsv-fallback,76.5
14.33,430,Inconsistent Growth,0.44,42013,hsv-fallback,76.5
14.33,430,Lush Green,0.44,16437,hsv-fallback,76.5
14.33,430,Bare Soil / Gap,0.436,2129,hsv-fallback,76.5
14.33,430,Drought / Severe Stress,0.433,5352,hsv-fallback,76.5
14.33,430,Inconsistent Growth,0.429,5335,hsv-fallback,76.5
14.33,430,Bare Soil / Gap,0.419,3179,hsv-fallback,76.5
14.33,430,Drought / Severe Stress,0.391,7761,hsv-fallback,76.5
14.33,430,Inconsistent Growth,0.38,5621,hsv-fallback,76.5
14.33,430,Inconsistent Growth,0.38,15296,hsv-fallback,76.5
14.33,430,Lush Green,0.38,5390,hsv-fallback,76.5
14.33,430,Inconsistent Growth,0.38,3003,hsv-fallback,76.5
14.33,430,Inconsistent Growth,0.38,1950,hsv-fallback,76.5
14.33,430,Drought / Severe Stress,0.38,16301,hsv-fallback,76.5
14.4,432,Drought / Severe Stress,0.448,2520,hsv-fallback,76.8
14.4,432,Lush Green,0.44,122398,hsv-fallback,76.8
14.4,432,Inconsistent Growth,0.44,20466,hsv-fallback,76.8
14.4,432,Inconsistent Growth,0.44,43835,hsv-fallback,76.8
14.4,432,Drought / Severe Stress,0.435,6056,hsv-fallback,76.8
14.4,432,Bare Soil / Gap,0.431,3069,hsv-fallback,76.8
14.4,432,Inconsistent Growth,0.402,2017,hsv-fallback,76.8
14.4,432,Bare Soil / Gap,0.396,2731,hsv-fallback,76.8
14.4,432,Drought / Severe Stress,0.393,5645,hsv-fallback,76.8
14.4,432,Inconsistent Growth,0.382,5699,hsv-fallback,76.8
14.4,432,Lush Green,0.38,1929,hsv-fallback,76.8
14.4,432,Lush Green,0.38,1925,hsv-fallback,76.8
14.4,432,Lush Green,0.38,1820,hsv-fallback,76.8
14.4,432,Lush Green,0.38,6152,hsv-fallback,76.8
14.4,432,Inconsistent Growth,0.38,2997,hsv-fallback,76.8
14.4,432,Drought / Severe Stress,0.38,15382,hsv-fallback,76.8
14.47,434,Lush Green,0.459,2556,hsv-fallback,77.0
14.47,434,Drought / Severe Stress,0.442,3101,hsv-fallback,77.0
14.47,434,Inconsistent Growth,0.44,15909,hsv-fallback,77.0
14.47,434,Lush Green,0.44,121003,hsv-fallback,77.0
14.47,434,Inconsistent Growth,0.44,40159,hsv-fallback,77.0
14.47,434,Inconsistent Growth,0.424,4110,hsv-fallback,77.0
14.47,434,Bare Soil / Gap,0.423,2507,hsv-fallback,77.0
14.47,434,Drought / Severe Stress,0.414,5755,hsv-fallback,77.0
14.47,434,Drought / Severe Stress,0.392,6792,hsv-fallback,77.0
14.47,434,Lush Green,0.38,2238,hsv-fallback,77.0
14.47,434,Lush Green,0.38,6796,hsv-fallback,77.0
14.47,434,Lush Green,0.38,2516,hsv-fallback,77.0
14.47,434,Inconsistent Growth,0.38,1831,hsv-fallback,77.0
14.47,434,Inconsistent Growth,0.38,1905,hsv-fallback,77.0
14.47,434,Inconsistent Growth,0.38,2672,hsv-fallback,77.0
14.47,434,Inconsistent Growth,0.38,4882,hsv-fallback,77.0
14.47,434,Drought / Severe Stress,0.38,13424,hsv-fallback,77.0
14.47,434,Drought / Severe Stress,0.38,2465,hsv-fallback,77.0
14.47,434,Bare Soil / Gap,0.38,4893,hsv-fallback,77.0
14.53,436,Lush Green,0.464,3414,hsv-fallback,77.1
14.53,436,Inconsistent Growth,0.441,4200,hsv-fallback,77.1
14.53,436,Inconsistent Growth,0.44,41237,hsv-fallback,77.1
14.53,436,Lush Green,0.44,120936,hsv-fallback,77.1
14.53,436,Inconsistent Growth,0.44,14216,hsv-fallback,77.1
14.53,436,Drought / Severe Stress,0.44,3131,hsv-fallback,77.1
14.53,436,Drought / Severe Stress,0.439,2147,hsv-fallback,77.1
14.53,436,Drought / Severe Stress,0.416,5509,hsv-fallback,77.1
14.53,436,Bare Soil / Gap,0.405,4785,hsv-fallback,77.1
14.53,436,Drought / Severe Stress,0.403,7152,hsv-fallback,77.1
14.53,436,Lush Green,0.394,2935,hsv-fallback,77.1
14.53,436,Lush Green,0.38,7912,hsv-fallback,77.1
14.53,436,Inconsistent Growth,0.38,5246,hsv-fallback,77.1
14.53,436,Inconsistent Growth,0.38,2455,hsv-fallback,77.1
14.53,436,Drought / Severe Stress,0.38,11718,hsv-fallback,77.1
14.53,436,Drought / Severe Stress,0.38,2727,hsv-fallback,77.1
14.6,438,Lush Green,0.463,3780,hsv-fallback,77.1
14.6,438,Lush Green,0.44,118964,hsv-fallback,77.1
14.6,438,Inconsistent Growth,0.44,17510,hsv-fallback,77.1
14.6,438,Inconsistent Growth,0.44,43893,hsv-fallback,77.1
14.6,438,Drought / Severe Stress,0.439,1942,hsv-fallback,77.1
14.6,438,Drought / Severe Stress,0.418,3269,hsv-fallback,77.1
14.6,438,Drought / Severe Stress,0.414,5555,hsv-fallback,77.1
14.6,438,Bare Soil / Gap,0.414,3446,hsv-fallback,77.1
14.6,438,Drought / Severe Stress,0.412,7799,hsv-fallback,77.1
14.6,438,Inconsistent Growth,0.38,2253,hsv-fallback,77.1
14.6,438,Lush Green,0.38,9324,hsv-fallback,77.1
14.6,438,Inconsistent Growth,0.38,3565,hsv-fallback,77.1
14.6,438,Inconsistent Growth,0.38,1990,hsv-fallback,77.1
14.6,438,Inconsistent Growth,0.38,1818,hsv-fallback,77.1
14.6,438,Drought / Severe Stress,0.38,4607,hsv-fallback,77.1
14.6,438,Lush Green,0.38,4161,hsv-fallback,77.1
14.6,438,Drought / Severe Stress,0.38,10462,hsv-fallback,77.1
14.6,438,Bare Soil / Gap,0.38,5014,hsv-fallback,77.1
14.67,440,Lush Green,0.472,4421,hsv-fallback,75.9
14.67,440,Lush Green,0.44,107794,hsv-fallback,75.9
14.67,440,Inconsistent Growth,0.44,45402,hsv-fallback,75.9
14.67,440,Drought / Severe Stress,0.44,24458,hsv-fallback,75.9
14.67,440,Bare Soil / Gap,0.436,3868,hsv-fallback,75.9
14.67,440,Inconsistent Growth,0.422,3987,hsv-fallback,75.9
14.67,440,Drought / Severe Stress,0.409,7627,hsv-fallback,75.9
14.67,440,Lush Green,0.402,5015,hsv-fallback,75.9
14.67,440,Inconsistent Growth,0.38,12294,hsv-fallback,75.9
14.67,440,Lush Green,0.38,1940,hsv-fallback,75.9
14.67,440,Lush Green,0.38,10783,hsv-fallback,75.9
14.67,440,Inconsistent Growth,0.38,1871,hsv-fallback,75.9
14.67,440,Inconsistent Growth,0.38,2606,hsv-fallback,75.9
14.67,440,Drought / Severe Stress,0.38,10325,hsv-fallback,75.9
14.67,440,Drought / Severe Stress,0.38,1831,hsv-fallback,75.9
14.67,440,Bare Soil / Gap,0.38,3970,hsv-fallback,75.9
14.73,442,Lush Green,0.47,5044,hsv-fallback,75.5
14.73,442,Lush Green,0.44,107188,hsv-fallback,75.5
14.73,442,Inconsistent Growth,0.44,15408,hsv-fallback,75.5
14.73,442,Inconsistent Growth,0.44,47580,hsv-fallback,75.5
14.73,442,Drought / Severe Stress,0.44,26296,hsv-fallback,75.5
14.73,442,Bare Soil / Gap,0.435,3847,hsv-fallback,75.5
14.73,442,Drought / Severe Stress,0.401,7521,hsv-fallback,75.5
14.73,442,Lush Green,0.38,12315,hsv-fallback,75.5
14.73,442,Inconsistent Growth,0.38,2631,hsv-fallback,75.5
14.73,442,Lush Green,0.38,6068,hsv-fallback,75.5
14.73,442,Drought / Severe Stress,0.38,8762,hsv-fallback,75.5
14.73,442,Bare Soil / Gap,0.38,4089,hsv-fallback,75.5
14.8,444,Lush Green,0.471,5636,hsv-fallback,78.8
14.8,444,Lush Green,0.44,106700,hsv-fallback,78.8
14.8,444,Inconsistent Growth,0.44,17407,hsv-fallback,78.8
14.8,444,Inconsistent Growth,0.44,30373,hsv-fallback,78.8
14.8,444,Inconsistent Growth,0.44,14583,hsv-fallback,78.8
14.8,444,Bare Soil / Gap,0.429,3725,hsv-fallback,78.8
14.8,444,Lush Green,0.425,13600,hsv-fallback,78.8
14.8,444,Lush Green,0.38,1920,hsv-fallback,78.8
14.8,444,Lush Green,0.38,7324,hsv-fallback,78.8
14.8,444,Drought / Severe Stress,0.38,7500,hsv-fallback,78.8
14.8,444,Inconsistent Growth,0.38,2476,hsv-fallback,78.8
14.8,444,Drought / Severe Stress,0.38,6119,hsv-fallback,78.8
14.8,444,Bare Soil / Gap,0.38,4082,hsv-fallback,78.8
14.87,446,Lush Green,0.472,6051,hsv-fallback,77.9
14.87,446,Lush Green,0.44,105197,hsv-fallback,77.9
14.87,446,Inconsistent Growth,0.44,25940,hsv-fallback,77.9
14.87,446,Drought / Severe Stress,0.44,28089,hsv-fallback,77.9
14.87,446,Inconsistent Growth,0.44,13706,hsv-fallback,77.9
14.87,446,Bare Soil / Gap,0.436,4284,hsv-fallback,77.9
14.87,446,Lush Green,0.4,15007,hsv-fallback,77.9
14.87,446,Lush Green,0.38,8667,hsv-fallback,77.9
14.87,446,Drought / Severe Stress,0.38,5339,hsv-fallback,77.9
14.87,446,Inconsistent Growth,0.38,2593,hsv-fallback,77.9
14.87,446,Inconsistent Growth,0.38,20749,hsv-fallback,77.9
14.87,446,Inconsistent Growth,0.38,2046,hsv-fallback,77.9
14.87,446,Inconsistent Growth,0.38,1954,hsv-fallback,77.9
14.93,448,Lush Green,0.471,6347,hsv-fallback,76.4
14.93,448,Lush Green,0.44,100018,hsv-fallback,76.4
14.93,448,Inconsistent Growth,0.44,13193,hsv-fallback,76.4
14.93,448,Inconsistent Growth,0.44,46893,hsv-fallback,76.4
14.93,448,Drought / Severe Stress,0.44,28693,hsv-fallback,76.4
14.93,448,Bare Soil / Gap,0.424,4625,hsv-fallback,76.4
