t,frame,class,conf,area,source,fhi
8.27,248,Bare Soil / Gap,0.399,2201,onnx-weak,73.5
8.27,248,Bare Soil / Gap,0.397,2932,onnx-weak,73.5
8.27,248,Drought / Severe Stress,0.387,1585,onnx-weak,73.5
8.27,248,Bare Soil / Gap,0.381,8792,onnx-weak,73.5
8.27,248,Bare Soil / Gap,0.38,2947,onnx-weak,73.5
8.27,248,Bare Soil / Gap,0.38,7456,onnx-weak,73.5
8.33,250,Drought / Severe Stress,0.48,40604,hsv-fallback,70.1
8.33,250,Bare Soil / Gap,0.48,24026,hsv-fallback,70.1
8.33,250,Inconsistent Growth,0.48,17768,hsv-fallback,70.1
8.33,250,Lush Green,0.48,17386,hsv-fallback,70.1
8.33,250,Bare Soil / Gap,0.464,2259,onnx-medium,70.1
8.33,250,Bare Soil / Gap,0.445,1899,onnx-weak,70.1
8.33,250,Bare Soil / Gap,0.431,2143,onnx-weak,70.1
8.33,250,Bare Soil / Gap,0.425,1920,onnx-weak,70.1
8.33,250,Drought / Severe Stress,0.42,3330,hsv-fallback,70.1
8.33,250,Inconsistent Growth,0.42,1669,hsv-fallback,70.1
8.33,250,Inconsistent Growth,0.42,1705,hsv-fallback,70.1
8.33,250,Drought / Severe Stress,0.42,9462,hsv-fallback,70.1
8.33,250,Lush Green,0.42,7227,hsv-fallback,70.1
8.33,250,Bare Soil / Gap,0.395,8159,onnx-weak,70.1
8.33,250,Bare Soil / Gap,0.393,4712,onnx-weak,70.1
8.33,250,Drought / Severe Stress,0.388,16553,onnx-weak,70.1
8.33,250,Bare Soil / Gap,0.386,3106,onnx-weak,70.1
8.33,250,Drought / Severe Stress,0.37,11075,onnx-weak,70.1
8.33,250,Drought / Severe Stress,0.358,3202,onnx-weak,70.1
8.33,250,Bare Soil / Gap,0.355,2813,onnx-weak,70.1
8.4,252,Lush Green,0.48,42602,hsv-fallback,69.7
8.4,252,Lush Green,0.48,17194,hsv-fallback,69.7
8.4,252,Drought / Severe Stress,0.48,31487,hsv-fallback,69.7
8.4,252,Drought / Severe Stress,0.48,33982,hsv-fallback,69.7
8.4,252,Inconsistent Growth,0.48,20573,hsv-fallback,69.7
8.4,252,Bare Soil / Gap,0.457,2309,onnx-medium,69.7
8.4,252,Bare Soil / Gap,0.457,3890,onnx-medium,69.7
8.4,252,Bare Soil / Gap,0.455,8560,onnx-medium,69.7
8.4,252,Bare Soil / Gap,0.451,1742,onnx-medium,69.7
8.4,252,Bare Soil / Gap,0.448,8321,onnx-weak,69.7
8.4,252,Bare Soil / Gap,0.439,12111,onnx-weak,69.7
8.4,252,Lush Green,0.42,7477,hsv-fallback,69.7
8.4,252,Drought / Severe Stress,0.42,10065,hsv-fallback,69.7
8.4,252,Lush Green,0.42,3762,hsv-fallback,69.7
8.4,252,Inconsistent Growth,0.42,3331,hsv-fallback,69.7
8.4,252,Inconsistent Growth,0.42,2014,hsv-fallback,69.7
8.4,252,Bare Soil / Gap,0.412,1956,onnx-weak,69.7
8.4,252,Bare Soil / Gap,0.41,1608,onnx-weak,69.7
8.4,252,Bare Soil / Gap,0.373,2924,onnx-weak,69.7
8.47,254,Drought / Severe Stress,0.48,31248,hsv-fallback,68.5
8.47,254,Bare Soil / Gap,0.48,26608,hsv-fallback,68.5
8.47,254,Inconsistent Growth,0.48,22141,hsv-fallback,68.5
8.47,254,Lush Green,0.48,18442,hsv-fallback,68.5
8.47,254,Drought / Severe Stress,0.468,15772,onnx-medium,68.5
8.47,254,Bare Soil / Gap,0.456,8756,onnx-medium,68.5
8.47,254,Bare Soil / Gap,0.449,1832,onnx-weak,68.5
8.47,254,Bare Soil / Gap,0.443,5452,onnx-weak,68.5
8.47,254,Bare Soil / Gap,0.432,1980,onnx-weak,68.5
8.47,254,Bare Soil / Gap,0.432,8844,onnx-weak,68.5
8.47,254,Drought / Severe Stress,0.421,1589,onnx-weak,68.5
8.47,254,Bare Soil / Gap,0.421,3592,onnx-weak,68.5
8.47,254,Inconsistent Growth,0.42,9222,hsv-fallback,68.5
8.47,254,Inconsistent Growth,0.42,1758,hsv-fallback,68.5
8.47,254,Inconsistent Growth,0.42,6717,hsv-fallback,68.5
8.47,254,Drought / Severe Stress,0.42,9713,hsv-fallback,68.5
8.47,254,Inconsistent Growth,0.42,1767,hsv-fallback,68.5
8.47,254,Lush Green,0.42,8530,hsv-fallback,68.5
8.47,254,Inconsistent Growth,0.42,2985,hsv-fallback,68.5
8.47,254,Drought / Severe Stress,0.404,6965,onnx-weak,68.5
8.47,254,Inconsistent Growth,0.379,4024,onnx-weak,68.5
8.47,254,Bare Soil / Gap,0.379,2091,onnx-weak,68.5
8.47,254,Bare Soil / Gap,0.352,2965,onnx-weak,68.5
8.53,256,Drought / Severe Stress,0.48,28615,hsv-fallback,66.8
8.53,256,Bare Soil / Gap,0.48,25610,hsv-fallback,66.8
8.53,256,Lush Green,0.48,17843,hsv-fallback,66.8
8.53,256,Inconsistent Growth,0.48,20796,hsv-fallback,66.8
8.53,256,Drought / Severe Stress,0.475,15646,onnx-medium,66.8
8.53,256,Bare Soil / Gap,0.458,9178,onnx-medium,66.8
8.53,256,Bare Soil / Gap,0.455,1883,onnx-medium,66.8
8.53,256,Bare Soil / Gap,0.449,3704,onnx-weak,66.8
8.53,256,Inconsistent Growth,0.42,2025,hsv-fallback,66.8
8.53,256,Inconsistent Growth,0.42,2945,hsv-fallback,66.8
8.53,256,Drought / Severe Stress,0.42,9298,hsv-fallback,66.8
8.53,256,Lush Green,0.42,7663,hsv-fallback,66.8
8.53,256,Drought / Severe Stress,0.412,1639,onnx-weak,66.8
8.53,256,Drought / Severe Stress,0.387,7614,onnx-weak,66.8
8.53,256,Bare Soil / Gap,0.38,2625,onnx-weak,66.8
8.53,256,Inconsistent Growth,0.357,2035,onnx-weak,66.8
8.53,256,Drought / Severe Stress,0.354,4244,onnx-weak,66.8
8.6,258,Bare Soil / Gap,0.48,22428,hsv-fallback,67.6
8.6,258,Lush Green,0.48,19919,hsv-fallback,67.6
8.6,258,Inconsistent Growth,0.48,17995,hsv-fallback,67.6
8.6,258,Drought / Severe Stress,0.473,13654,onnx-medium,67.6
8.6,258,Drought / Severe Stress,0.472,25742,onnx-medium,67.6
8.6,258,Bare Soil / Gap,0.461,4272,onnx-medium,67.6
8.6,258,Bare Soil / Gap,0.459,2271,onnx-medium,67.6
8.6,258,Bare Soil / Gap,0.44,1739,onnx-weak,67.6
8.6,258,Drought / Severe Stress,0.424,3928,onnx-weak,67.6
8.6,258,Bare Soil / Gap,0.423,1851,onnx-weak,67.6
8.6,258,Bare Soil / Gap,0.422,2217,onnx-weak,67.6
8.6,258,Lush Green,0.42,7852,hsv-fallback,67.6
8.6,258,Lush Green,0.42,2781,hsv-fallback,67.6
8.6,258,Inconsistent Growth,0.42,2753,hsv-fallback,67.6
8.6,258,Bare Soil / Gap,0.409,7548,onnx-weak,67.6
8.6,258,Bare Soil / Gap,0.372,2856,onnx-weak,67.6
8.67,260,Inconsistent Growth,0.48,27609,hsv-fallback,69.5
8.67,260,Lush Green,0.48,23499,hsv-fallback,69.5
8.67,260,Bare Soil / Gap,0.48,23357,hsv-fallback,69.5
8.67,260,Bare Soil / Gap,0.471,9493,onnx-medium,69.5
8.67,260,Drought / Severe Stress,0.471,11644,onnx-medium,69.5
8.67,260,Drought / Severe Stress,0.467,22582,onnx-medium,69.5
8.67,260,Bare Soil / Gap,0.453,1765,onnx-medium,69.5
8.67,260,Bare Soil / Gap,0.449,1757,onnx-weak,69.5
8.67,260,Bare Soil / Gap,0.438,1755,onnx-weak,69.5
8.67,260,Bare Soil / Gap,0.43,4350,onnx-weak,69.5
8.67,260,Lush Green,0.42,10029,hsv-fallback,69.5
8.67,260,Inconsistent Growth,0.42,1837,hsv-fallback,69.5
8.67,260,Inconsistent Growth,0.42,3996,hsv-fallback,69.5
8.67,260,Bare Soil / Gap,0.42,6185,onnx-weak,69.5
8.67,260,Inconsistent Growth,0.42,2635,hsv-fallback,69.5
8.67,260,Inconsistent Growth,0.42,2177,hsv-fallback,69.5
8.67,260,Drought / Severe Stress,0.42,2747,hsv-fallback,69.5
8.67,260,Bare Soil / Gap,0.407,7380,onnx-weak,69.5
8.67,260,Bare Soil / Gap,0.397,6406,onnx-weak,69.5
8.67,260,Bare Soil / Gap,0.385,9936,onnx-weak,69.5
8.73,262,Inconsistent Growth,0.48,28662,hsv-fallback,70.3
8.73,262,Lush Green,0.48,24276,hsv-fallback,70.3
8.73,262,Bare Soil / Gap,0.48,21154,hsv-fallback,70.3
8.73,262,Drought / Severe Stress,0.47,20619,onnx-medium,70.3
8.73,262,Bare Soil / Gap,0.469,1916,onnx-medium,70.3
8.73,262,Bare Soil / Gap,0.469,10764,onnx-medium,70.3
8.73,262,Drought / Severe Stress,0.469,9390,onnx-medium,70.3
8.73,262,Bare Soil / Gap,0.452,1863,onnx-medium,70.3
8.73,262,Inconsistent Growth,0.42,1599,hsv-fallback,70.3
8.73,262,Inconsistent Growth,0.42,9020,hsv-fallback,70.3
8.73,262,Inconsistent Growth,0.42,4129,hsv-fallback,70.3
8.73,262,Inconsistent Growth,0.42,4968,hsv-fallback,70.3
8.73,262,Bare Soil / Gap,0.415,2467,onnx-weak,70.3
8.73,262,Bare Soil / Gap,0.412,6506,onnx-weak,70.3
8.73,262,Bare Soil / Gap,0.4,1599,onnx-weak,70.3
8.73,262,Bare Soil / Gap,0.395,7024,onnx-weak,70.3
8.73,262,Bare Soil / Gap,0.382,2459,onnx-weak,70.3
8.73,262,Bare Soil / Gap,0.367,3885,onnx-weak,70.3
8.8,264,Inconsistent Growth,0.48,30749,hsv-fallback,71.3
8.8,264,Lush Green,0.48,24565,hsv-fallback,71.3
8.8,264,Bare Soil / Gap,0.48,20226,hsv-fallback,71.3
8.8,264,Bare Soil / Gap,0.471,11219,onnx-medium,71.3
8.8,264,Drought / Severe Stress,0.471,17062,onnx-medium,71.3
8.8,264,Drought / Severe Stress,0.465,7299,onnx-medium,71.3
8.8,264,Bare Soil / Gap,0.461,1623,onnx-medium,71.3
8.8,264,Bare Soil / Gap,0.455,1621,onnx-medium,71.3
8.8,264,Inconsistent Growth,0.42,7996,hsv-fallback,71.3
8.8,264,Bare Soil / Gap,0.416,2063,onnx-weak,71.3
8.8,264,Drought / Severe Stress,0.404,3664,onnx-weak,71.3
8.8,264,Bare Soil / Gap,0.39,2468,onnx-weak,71.3
8.8,264,Bare Soil / Gap,0.388,1675,onnx-weak,71.3
8.8,264,Bare Soil / Gap,0.387,2408,onnx-weak,71.3
8.8,264,Bare Soil / Gap,0.381,3524,onnx-weak,71.3
8.8,264,Bare Soil / Gap,0.378,6143,onnx-weak,71.3
8.8,264,Bare Soil / Gap,0.373,5007,onnx-weak,71.3
8.87,266,Inconsistent Growth,0.48,31617,hsv-fallback,71.8
8.87,266,Lush Green,0.48,24710,hsv-fallback,71.8
8.87,266,Drought / Severe Stress,0.473,13373,onnx-medium,71.8
8.87,266,Bare Soil / Gap,0.472,11007,onnx-medium,71.8
8.87,266,Drought / Severe Stress,0.472,11200,onnx-medium,71.8
8.87,266,Bare Soil / Gap,0.462,3111,onnx-medium,71.8
8.87,266,Bare Soil / Gap,0.461,3186,onnx-medium,71.8
8.87,266,Bare Soil / Gap,0.457,3352,onnx-medium,71.8
8.87,266,Bare Soil / Gap,0.456,17419,onnx-medium,71.8
8.87,266,Bare Soil / Gap,0.45,3263,onnx-medium,71.8
8.87,266,Bare Soil / Gap,0.444,2142,onnx-weak,71.8
8.87,266,Bare Soil / Gap,0.444,2183,onnx-weak,71.8
8.87,266,Bare Soil / Gap,0.426,2786,onnx-weak,71.8
8.87,266,Drought / Severe Stress,0.421,3417,onnx-weak,71.8
8.87,266,Inconsistent Growth,0.42,7224,hsv-fallback,71.8
8.87,266,Bare Soil / Gap,0.411,1863,onnx-weak,71.8
8.87,266,Bare Soil / Gap,0.406,1778,onnx-weak,71.8
8.87,266,Bare Soil / Gap,0.405,2799,onnx-weak,71.8
8.87,266,Bare Soil / Gap,0.374,2027,onnx-weak,71.8
8.87,266,Drought / Severe Stress,0.373,5719,onnx-weak,71.8
8.87,266,Bare Soil / Gap,0.358,4970,onnx-weak,71.8
8.93,268,Inconsistent Growth,0.48,30453,hsv-fallback,73.3
8.93,268,Lush Green,0.48,27413,hsv-fallback,73.3
8.93,268,Bare Soil / Gap,0.473,11063,onnx-medium,73.3
8.93,268,Bare Soil / Gap,0.464,3802,onnx-medium,73.3
8.93,268,Bare Soil / Gap,0.462,1919,onnx-medium,73.3
8.93,268,Bare Soil / Gap,0.459,2615,onnx-medium,73.3
8.93,268,Bare Soil / Gap,0.458,22786,onnx-medium,73.3
8.93,268,Bare Soil / Gap,0.449,4388,onnx-weak,73.3
8.93,268,Bare Soil / Gap,0.448,1623,onnx-weak,73.3
8.93,268,Bare Soil / Gap,0.443,2672,onnx-weak,73.3
8.93,268,Bare Soil / Gap,0.428,1559,onnx-weak,73.3
8.93,268,Lush Green,0.42,4402,hsv-fallback,73.3
8.93,268,Inconsistent Growth,0.42,4656,hsv-fallback,73.3
8.93,268,Drought / Severe Stress,0.42,10948,hsv-fallback,73.3
8.93,268,Drought / Severe Stress,0.416,10201,onnx-weak,73.3
8.93,268,Bare Soil / Gap,0.409,2303,onnx-weak,73.3
8.93,268,Bare Soil / Gap,0.408,2547,onnx-weak,73.3
8.93,268,Drought / Severe Stress,0.404,4430,onnx-weak,73.3
8.93,268,Bare Soil / Gap,0.384,1990,onnx-weak,73.3
8.93,268,Bare Soil / Gap,0.359,5780,onnx-weak,73.3
9.0,270,Inconsistent Growth,0.48,29914,hsv-fallback,74.0
9.0,270,Lush Green,0.48,28193,hsv-fallback,74.0
9.0,270,Bare Soil / Gap,0.48,22281,hsv-fallback,74.0
9.0,270,Drought / Severe Stress,0.475,8836,onnx-medium,74.0
9.0,270,Bare Soil / Gap,0.473,11759,onnx-medium,74.0
9.0,270,Bare Soil / Gap,0.469,5222,onnx-medium,74.0
9.0,270,Bare Soil / Gap,0.465,3271,onnx-medium,74.0
9.0,270,Bare Soil / Gap,0.443,3590,onnx-weak,74.0
9.0,270,Bare Soil / Gap,0.427,2523,onnx-weak,74.0
9.0,270,Lush Green,0.42,1567,hsv-fallback,74.0
9.0,270,Lush Green,0.42,3210,hsv-fallback,74.0
9.0,270,Lush Green,0.42,1732,hsv-fallback,74.0
9.0,270,Inconsistent Growth,0.42,5793,hsv-fallback,74.0
9.0,270,Drought / Severe Stress,0.42,1911,hsv-fallback,74.0
9.0,270,Drought / Severe Stress,0.42,9286,onnx-weak,74.0
9.0,270,Inconsistent Growth,0.42,5612,hsv-fallback,74.0
9.0,270,Bare Soil / Gap,0.418,1682,onnx-weak,74.0
9.0,270,Bare Soil / Gap,0.398,4244,onnx-weak,74.0
9.0,270,Bare Soil / Gap,0.394,2150,onnx-weak,74.0
9.0,270,Drought / Severe Stress,0.365,5116,onnx-weak,74.0
9.07,272,Inconsistent Growth,0.48,30241,hsv-fallback,75.1
9.07,272,Lush Green,0.48,30193,hsv-fallback,75.1
9.07,272,Bare Soil / Gap,0.48,23790,hsv-fallback,75.1
9.07,272,Bare Soil / Gap,0.474,11843,onnx-medium,75.1
9.07,272,Drought / Severe Stress,0.472,7530,onnx-medium,75.1
9.07,272,Drought / Severe Stress,0.469,7172,onnx-medium,75.1
9.07,272,Bare Soil / Gap,0.463,3353,onnx-medium,75.1
9.07,272,Bare Soil / Gap,0.462,1692,onnx-medium,75.1
9.07,272,Lush Green,0.42,2106,hsv-fallback,75.1
9.07,272,Lush Green,0.42,2195,hsv-fallback,75.1
9.07,272,Lush Green,0.42,2326,hsv-fallback,75.1
9.07,272,Inconsistent Growth,0.42,4884,hsv-fallback,75.1
9.07,272,Inconsistent Growth,0.42,4865,hsv-fallback,75.1
9.07,272,Bare Soil / Gap,0.416,1813,onnx-weak,75.1
9.07,272,Bare Soil / Gap,0.416,1620,onnx-weak,75.1
9.07,272,Bare Soil / Gap,0.401,2753,onnx-weak,75.1
9.07,272,Bare Soil / Gap,0.399,1600,onnx-weak,75.1
9.07,272,Bare Soil / Gap,0.396,1965,onnx-weak,75.1
9.07,272,Drought / Severe Stress,0.384,2768,onnx-weak,75.1
9.13,274,Drought / Severe Stress,0.48,66968,hsv-fallback,70.7
9.13,274,Inconsistent Growth,0.48,34505,hsv-fallback,70.7
9.13,274,Bare Soil / Gap,0.48,18855,hsv-fallback,70.7
9.13,274,Bare Soil / Gap,0.474,12015,onnx-medium,70.7
9.13,274,Bare Soil / Gap,0.473,6707,onnx-medium,70.7
9.13,274,Bare Soil / Gap,0.472,3869,onnx-medium,70.7
9.13,274,Drought / Severe Stress,0.469,7790,onnx-medium,70.7
9.13,274,Bare Soil / Gap,0.465,1815,onnx-medium,70.7
9.13,274,Bare Soil / Gap,0.454,4385,onnx-medium,70.7
9.13,274,Bare Soil / Gap,0.453,2450,onnx-medium,70.7
9.13,274,Bare Soil / Gap,0.432,1856,onnx-weak,70.7
9.13,274,Drought / Severe Stress,0.43,4638,onnx-weak,70.7
9.13,274,Inconsistent Growth,0.42,2598,hsv-fallback,70.7
9.13,274,Inconsistent Growth,0.42,3585,hsv-fallback,70.7
9.13,274,Inconsistent Growth,0.42,3815,hsv-fallback,70.7
9.13,274,Inconsistent Growth,0.42,4235,hsv-fallback,70.7
9.13,274,Lush Green,0.42,2525,hsv-fallback,70.7
9.13,274,Lush Green,0.42,2327,hsv-fallback,70.7
9.13,274,Bare Soil / Gap,0.392,2922,onnx-weak,70.7
9.13,274,Bare Soil / Gap,0.392,1905,onnx-weak,70.7
9.13,274,Bare Soil / Gap,0.366,1709,onnx-weak,70.7
9.2,276,Drought / Severe Stress,0.48,64181,hsv-fallback,68.2
9.2,276,Inconsistent Growth,0.48,35170,hsv-fallback,68.2
9.2,276,Inconsistent Growth,0.48,11171,hsv-fallback,68.2
9.2,276,Bare Soil / Gap,0.475,11691,onnx-medium,68.2
9.2,276,Bare Soil / Gap,0.474,11544,onnx-medium,68.2
9.2,276,Bare Soil / Gap,0.473,3556,onnx-medium,68.2
9.2,276,Bare Soil / Gap,0.466,1730,onnx-medium,68.2
9.2,276,Bare Soil / Gap,0.463,1684,onnx-medium,68.2
9.2,276,Bare Soil / Gap,0.451,18246,onnx-medium,68.2
9.2,276,Bare Soil / Gap,0.449,2534,onnx-weak,68.2
9.2,276,Bare Soil / Gap,0.442,2142,onnx-weak,68.2
9.2,276,Bare Soil / Gap,0.438,2084,onnx-weak,68.2
9.2,276,Bare Soil / Gap,0.434,2578,onnx-weak,68.2
9.2,276,Drought / Severe Stress,0.425,8709,onnx-weak,68.2
9.2,276,Lush Green,0.42,2451,hsv-fallback,68.2
9.2,276,Lush Green,0.42,2972,hsv-fallback,68.2
9.2,276,Bare Soil / Gap,0.41,1650,onnx-weak,68.2
9.2,276,Bare Soil / Gap,0.368,3052,onnx-weak,68.2
9.2,276,Bare Soil / Gap,0.352,4161,onnx-weak,68.2
9.27,278,Drought / Severe Stress,0.48,63806,hsv-fallback,67.7
9.27,278,Lush Green,0.48,33373,hsv-fallback,67.7
9.27,278,Bare Soil / Gap,0.48,19139,hsv-fallback,67.7
9.27,278,Inconsistent Growth,0.48,12248,hsv-fallback,67.7
9.27,278,Bare Soil / Gap,0.474,11531,onnx-medium,67.7
9.27,278,Bare Soil / Gap,0.473,12185,onnx-medium,67.7
9.27,278,Bare Soil / Gap,0.473,3198,onnx-medium,67.7
9.27,278,Bare Soil / Gap,0.463,1879,onnx-medium,67.7
9.27,278,Bare Soil / Gap,0.462,1787,onnx-medium,67.7
9.27,278,Bare Soil / Gap,0.456,2501,onnx-medium,67.7
9.27,278,Drought / Severe Stress,0.455,7082,onnx-medium,67.7
9.27,278,Lush Green,0.42,3461,hsv-fallback,67.7
9.27,278,Inconsistent Growth,0.42,1616,hsv-fallback,67.7
9.27,278,Inconsistent Growth,0.42,3934,hsv-fallback,67.7
9.27,278,Bare Soil / Gap,0.411,1626,onnx-weak,67.7
9.27,278,Bare Soil / Gap,0.389,2057,onnx-weak,67.7
9.33,280,Drought / Severe Stress,0.48,56831,hsv-fallback,69.2
9.33,280,Lush Green,0.48,34350,hsv-fallback,69.2
9.33,280,Bare Soil / Gap,0.48,19913,hsv-fallback,69.2
9.33,280,Bare Soil / Gap,0.474,13271,onnx-medium,69.2
9.33,280,Bare Soil / Gap,0.474,2849,onnx-medium,69.2
9.33,280,Bare Soil / Gap,0.473,12208,onnx-medium,69.2
9.33,280,Bare Soil / Gap,0.469,1944,onnx-medium,69.2
9.33,280,Bare Soil / Gap,0.462,1555,onnx-medium,69.2
9.33,280,Bare Soil / Gap,0.453,11460,onnx-medium,69.2
9.33,280,Bare Soil / Gap,0.42,2328,onnx-weak,69.2
9.33,280,Inconsistent Growth,0.42,1765,hsv-fallback,69.2
9.33,280,Drought / Severe Stress,0.419,3999,onnx-weak,69.2
9.33,280,Bare Soil / Gap,0.419,1668,onnx-weak,69.2
9.33,280,Bare Soil / Gap,0.395,2359,onnx-weak,69.2
9.33,280,Bare Soil / Gap,0.383,2209,onnx-weak,69.2
9.33,280,Bare Soil / Gap,0.381,3063,onnx-weak,69.2
9.33,280,Bare Soil / Gap,0.363,3781,onnx-weak,69.2
9.4,282,Drought / Severe Stress,0.48,50741,hsv-fallback,68.3
9.4,282,Bare Soil / Gap,0.48,20757,hsv-fallback,68.3
9.4,282,Bare Soil / Gap,0.475,2497,onnx-medium,68.3
9.4,282,Bare Soil / Gap,0.474,14249,onnx-medium,68.3
9.4,282,Bare Soil / Gap,0.473,11696,onnx-medium,68.3
9.4,282,Bare Soil / Gap,0.462,1976,onnx-medium,68.3
9.4,282,Bare Soil / Gap,0.459,1854,onnx-medium,68.3
9.4,282,Bare Soil / Gap,0.458,4930,onnx-medium,68.3
9.4,282,Bare Soil / Gap,0.449,1782,onnx-weak,68.3
9.4,282,Inconsistent Growth,0.42,3965,hsv-fallback,68.3
9.4,282,Bare Soil / Gap,0.417,4038,onnx-weak,68.3
9.4,282,Bare Soil / Gap,0.415,2665,onnx-weak,68.3
9.4,282,Drought / Severe Stress,0.365,4423,onnx-weak,68.3
9.47,284,Drought / Severe Stress,0.48,52318,hsv-fallback,69.4
9.47,284,Lush Green,0.48,38613,hsv-fallback,69.4
9.47,284,Bare Soil / Gap,0.48,20382,hsv-fallback,69.4
9.47,284,Bare Soil / Gap,0.475,2648,onnx-medium,69.4
9.47,284,Bare Soil / Gap,0.474,4239,onnx-medium,69.4
9.47,284,Bare Soil / Gap,0.473,12574,onnx-medium,69.4
9.47,284,Bare Soil / Gap,0.47,12873,onnx-medium,69.4
9.47,284,Bare Soil / Gap,0.467,1848,onnx-medium,69.4
9.47,284,Bare Soil / Gap,0.464,4333,onnx-medium,69.4
9.47,284,Drought / Severe Stress,0.431,4730,onnx-weak,69.4
9.47,284,Inconsistent Growth,0.42,2973,hsv-fallback,69.4
9.47,284,Inconsistent Growth,0.42,3208,hsv-fallback,69.4
9.47,284,Inconsistent Growth,0.42,1743,hsv-fallback,69.4
9.47,284,Bare Soil / Gap,0.394,2060,onnx-weak,69.4
9.47,284,Bare Soil / Gap,0.391,5187,onnx-weak,69.4
9.53,286,Drought / Severe Stress,0.48,40110,hsv-fallback,70.1
9.53,286,Bare Soil / Gap,0.48,20972,hsv-fallback,70.1
9.53,286,Bare Soil / Gap,0.475,2519,onnx-medium,70.1
9.53,286,Bare Soil / Gap,0.472,13380,onnx-medium,70.1
9.53,286,Bare Soil / Gap,0.471,5997,onnx-medium,70.1
9.53,286,Bare Soil / Gap,0.47,13540,onnx-medium,70.1
9.53,286,Bare Soil / Gap,0.465,4604,onnx-medium,70.1
9.53,286,Bare Soil / Gap,0.463,1812,onnx-medium,70.1
9.53,286,Bare Soil / Gap,0.459,1802,onnx-medium,70.1
9.53,286,Bare Soil / Gap,0.426,7063,onnx-weak,70.1
9.53,286,Bare Soil / Gap,0.42,2575,hsv-fallback,70.1
9.53,286,Inconsistent Growth,0.42,2739,hsv-fallback,70.1
9.53,286,Inconsistent Growth,0.42,2311,hsv-fallback,70.1
9.53,286,Drought / Severe Stress,0.399,2325,onnx-weak,70.1
9.53,286,Bare Soil / Gap,0.388,8455,onnx-weak,70.1
9.53,286,Drought / Severe Stress,0.383,5536,onnx-weak,70.1
9.53,286,Bare Soil / Gap,0.363,1950,onnx-weak,70.1
9.6,288,Drought / Severe Stress,0.48,33863,hsv-fallback,69.4
9.6,288,Bare Soil / Gap,0.48,22744,hsv-fallback,69.4
9.6,288,Bare Soil / Gap,0.475,2493,onnx-medium,69.4
9.6,288,Bare Soil / Gap,0.472,13690,onnx-medium,69.4
9.6,288,Bare Soil / Gap,0.472,14166,onnx-medium,69.4
9.6,288,Bare Soil / Gap,0.466,3633,onnx-medium,69.4
9.6,288,Bare Soil / Gap,0.43,9976,onnx-weak,69.4
9.6,288,Drought / Severe Stress,0.42,9978,hsv-fallback,69.4
9.6,288,Inconsistent Growth,0.42,1839,hsv-fallback,69.4
9.6,288,Inconsistent Growth,0.42,2942,hsv-fallback,69.4
9.6,288,Inconsistent Growth,0.42,1812,hsv-fallback,69.4
9.6,288,Drought / Severe Stress,0.405,6801,onnx-weak,69.4
9.6,288,Bare Soil / Gap,0.363,2150,onnx-weak,69.4
9.67,290,Bare Soil / Gap,0.48,22374,hsv-fallback,71.1
9.67,290,Bare Soil / Gap,0.475,2407,onnx-medium,71.1
9.67,290,Bare Soil / Gap,0.473,15000,onnx-medium,71.1
9.67,290,Bare Soil / Gap,0.471,14083,onnx-medium,71.1
9.67,290,Bare Soil / Gap,0.466,5323,onnx-medium,71.1
9.67,290,Bare Soil / Gap,0.448,11577,onnx-weak,71.1
9.67,290,Bare Soil / Gap,0.432,5581,onnx-weak,71.1
9.67,290,Drought / Severe Stress,0.42,19584,hsv-fallback,71.1
9.67,290,Inconsistent Growth,0.42,2002,hsv-fallback,71.1
9.67,290,Drought / Severe Stress,0.42,6884,hsv-fallback,71.1
9.67,290,Drought / Severe Stress,0.42,1950,hsv-fallback,71.1
9.67,290,Inconsistent Growth,0.42,2833,hsv-fallback,71.1
9.67,290,Drought / Severe Stress,0.414,7255,onnx-weak,71.1
9.67,290,Bare Soil / Gap,0.362,2965,onnx-weak,71.1
9.73,292,Bare Soil / Gap,0.48,20618,hsv-fallback,76.1
9.73,292,Bare Soil / Gap,0.475,2105,onnx-medium,76.1
9.73,292,Bare Soil / Gap,0.473,14252,onnx-medium,76.1
9.73,292,Bare Soil / Gap,0.473,16453,onnx-medium,76.1
9.73,292,Bare Soil / Gap,0.47,10558,onnx-medium,76.1
9.73,292,Bare Soil / Gap,0.46,2204,onnx-medium,76.1
9.73,292,Drought / Severe Stress,0.423,8436,onnx-weak,76.1
9.73,292,Inconsistent Growth,0.42,2477,hsv-fallback,76.1
9.73,292,Inconsistent Growth,0.42,1698,hsv-fallback,76.1
9.73,292,Inconsistent Growth,0.42,1588,hsv-fallback,76.1
9.73,292,Bare Soil / Gap,0.404,4722,onnx-weak,76.1
9.73,292,Bare Soil / Gap,0.389,15909,onnx-weak,76.1
9.73,292,Bare Soil / Gap,0.354,1998,onnx-weak,76.1
9.8,294,Bare Soil / Gap,0.48,21526,hsv-fallback,79.0
9.8,294,Bare Soil / Gap,0.473,16784,onnx-medium,79.0
9.8,294,Bare Soil / Gap,0.472,13630,onnx-medium,79.0
9.8,294,Bare Soil / Gap,0.464,14066,onnx-medium,79.0
9.8,294,Bare Soil / Gap,0.46,4015,onnx-medium,79.0
9.8,294,Bare Soil / Gap,0.455,15446,onnx-medium,79.0
9.8,294,Drought / Severe Stress,0.42,15983,hsv-fallback,79.0
9.8,294,Drought / Severe Stress,0.42,1817,hsv-fallback,79.0
